"时间","S1 Monitor: S1 Monitor (Pa)","S2 Monitor: S2 Monitor (Pa)","S3 Monitor: S3 Monitor (Pa)","入口 Monitor: 入口 Monitor (Pa)","出口 Monitor: 出口 Monitor (Pa)","右中 Monitor: 右中 Monitor (Pa)","右前 Monitor: 右前 Monitor (Pa)","右后 Monitor: 右后 Monitor (Pa)","左中 Monitor: 左中 Monitor (Pa)","左前 Monitor: 左前 Monitor (Pa)","左后 Monitor: 左后 Monitor (Pa)"
0.004499999999999999,-4810.120741218752,-4296.902165788065,-1159.4465342221636,14905.373686797451,-3530.8731638143113,740.7979383438528,10411.423631530997,-1682.2022160448687,747.1926780203142,11596.048673187497,-1757.2000363473874
0.004599999999999999,-4314.269961140319,-4010.045938658357,-1568.1667779638356,15885.944390680927,-4145.974200705549,1013.5823506389922,10284.262250689197,-651.9065152137155,1022.4479753677651,11456.554402991358,-733.9789704170323
0.004699999999999999,-3737.5673320830347,-3535.884231086716,-2026.597116375924,16831.10343513749,-4691.7572938366475,1240.2909390002965,10180.81093870025,430.4084932570099,1254.544385485188,11347.365940222517,350.08347885020163
0.0048,-3151.053806825104,-2934.3413567239054,-2501.0193942096184,17767.904093096637,-5124.382333532564,1393.644457545795,10088.688381390832,1457.1856641513968,1412.4912118334612,11248.287914879716,1387.5271353136186
0.0049,-2629.352960957289,-2302.6378449640615,-2945.8877918027506,18677.357482184245,-5419.394177205017,1456.2969184649507,10000.790725517636,2296.1494119031786,1478.0409942888696,11141.201467661687,2233.355490651923
0.005,-2218.093933145219,-1725.7793485042243,-3302.750625627771,19511.153826073016,-5588.947284803063,1431.0753103807915,9914.552868773933,2857.9409041161184,1453.0818682346135,11022.88953171547,2802.399319681609
0.0051,-1941.1644875150012,-1250.136185015748,-3522.0474434241796,20225.630040450487,-5679.805307387644,1333.3947549248585,9831.311786580436,3134.281014215244,1351.3457063427677,10896.522537888452,3096.562913854928
0.005200000000000001,-1802.7658570757665,-933.1564645294211,-3553.35504438966,20718.760491798883,-5751.426780061544,1183.3322661552068,9754.547667133824,3115.8645609026776,1194.5939123467224,10775.31180473906,3105.394480971571
0.005300000000000001,-1794.4554652484153,-771.2785341483027,-3367.7592453719826,20950.997253606845,-5875.921187732662,997.624465013324,9684.647964665277,2860.0473934064366,1001.0564959833397,10665.172512478472,2867.423923148697
0.005400000000000001,-1892.78179762309,-754.8767753715141,-2952.3950713235063,20921.575682552422,-6143.821370597282,787.7067320021447,9623.612463689004,2432.750486957411,786.5363559214419,10570.44940329076,2445.364945123598
0.005500000000000001,-2051.320849569911,-847.2960717414644,-2318.153466762494,20629.477948985903,-6614.595301645652,585.1958554205358,9570.204799309562,1962.7604445963802,581.2369669227965,10494.633608454236,1975.7693845263527
0.005600000000000002,-2226.4615719020258,-1015.7660727728683,-1505.5865878825823,20124.06755568728,-7311.746477345667,415.63817764529006,9517.384058274509,1503.0090691962396,414.59804896864665,10428.080886140957,1505.7763899900663
0.005700000000000002,-2380.2844539735897,-1234.0937607468256,-562.349848657583,19446.092618020535,-8231.212055958526,308.5271076948647,9456.527241773818,1074.0922239628699,317.1954895590479,10362.373526726005,1062.8449291106904
0.005800000000000002,-2478.929481459768,-1455.998952343486,421.34513964026775,18657.60692832508,-9255.412483705648,298.75013859126295,9378.295514593929,707.0972517808783,321.01294551352055,10286.010625542189,683.6094590061689
0.0059000000000000025,-2514.266235654697,-1665.5218725349096,1382.988280159048,17821.498768859572,-10322.449224760318,404.2863630297344,9278.69818029642,383.81740554378547,439.42396016189576,10189.254410525224,351.4320885498725
0.006000000000000003,-2491.094625799078,-1843.9769711340555,2269.28409959908,16981.03033929649,-11345.21080519245,640.7455504650209,9158.173853629285,89.36297542422538,688.0814348760525,10067.014348437364,55.03972352378789
0.006100000000000003,-2426.6223483195927,-1970.5828890037621,3042.6324350424497,16175.77758322323,-12235.845848376766,1013.1848576289846,9020.348237006681,-185.98303414037247,1072.4224287493037,9919.127364704193,-215.9355304866124
0.006200000000000003,-2342.6655582254307,-2029.912881773804,3687.1666551849003,15422.466714376355,-12924.379501738056,1520.13226284011,8872.807760493999,-447.08758056044456,1586.297726441243,9750.412360066424,-465.72345420992826
0.0063000000000000035,-2262.0317774524046,-2005.8869987255464,4210.381474163529,14711.428145724107,-13384.101316302827,2157.3755564870894,8724.078637128732,-692.5897604989453,2213.801823226462,9571.541742042944,-695.0673370298075
0.006400000000000004,-2197.4003927766807,-1884.4426630683104,4629.665190700638,14058.947439927688,-13605.791427625267,2866.4618383279853,8588.661186160462,-900.9239630188314,2907.3799090883285,9399.451274782265,-887.1656628083928
0.006500000000000004,-2153.113039295927,-1663.827262000981,4989.822085836297,13444.460625998476,-13630.56117073223,3620.756165359278,8472.57635389432,-1068.2933764927557,3630.136358514664,9241.630243050235,-1042.074886932966
0.006600000000000004,-2120.6686889984026,-1358.4142918859636,5311.900818985291,12856.453352308821,-13497.840331372368,4352.277328548758,8387.294111991345,-1187.1178236177134,4327.264332346219,9111.374847297422,-1155.7428340771748
0.0067000000000000046,-2086.8316973035885,-995.9793833156734,5619.822262898544,12285.218711501866,-13251.263330480067,5005.600417798078,8341.735289904997,-1255.4860216445318,4941.669547774898,9020.663402204162,-1228.054183371056
0.006800000000000005,-2026.952135023874,-618.0070900476834,5948.561887929693,11723.50754026263,-12908.54851355844,5518.578233449308,8343.527091953949,-1280.482428146968,5450.946150693947,8977.922578113781,-1263.8578066665964
0.006900000000000005,-1920.552035219747,-265.9332463806928,6255.737455091256,11165.583231707826,-12460.626947036348,5902.265313084054,8401.571174110903,-1278.7668473049255,5838.181355852977,8990.109067991616,-1275.0124956544273
0.007000000000000005,-1748.9836699681566,29.56214019622678,6497.434204678365,10608.369905188305,-11908.54660917326,6162.401320282794,8527.01827322603,-1270.1086037048633,6092.953660424281,9066.251921878415,-1277.1549637481455
0.007100000000000006,-1500.933169234817,246.4690242470696,6660.611615094204,10050.75640046216,-11242.627449851672,6289.716963761132,8732.872032593097,-1267.2188591513884,6217.206489603045,9217.814264813771,-1282.452616871521
0.007200000000000006,-1175.147085602599,381.0255858751866,6746.852900526805,9493.058146009742,-10465.246192517168,6303.444206861756,9032.339502515597,-1276.9351627965934,6232.200849024418,9457.288279188975,-1297.8249388472696
0.007300000000000006,-779.0380736577039,450.7318890683572,6765.746830222061,8937.415186377606,-9582.968740598788,6231.224052909465,9443.27386775412,-1303.1651273665047,6162.816697115032,9799.542570238642,-1325.6646427890907
0.007400000000000006,-333.29918533354777,482.0518906537469,6747.130261640409,8388.330401014966,-8616.85482528556,6098.767199536975,9980.032586786709,-1345.0131378058206,6028.497918810198,10260.514565814303,-1365.3405442145222
0.007500000000000007,140.87063007508215,508.18680661124597,6731.555367022156,7850.547408828532,-7606.262347010751,5921.011780031455,10651.534401455985,-1396.7465522432487,5849.87055012196,10841.772744208221,-1413.3738848861865
0.007600000000000007,617.754015521832,569.867744663067,6750.360401096981,7330.152203225582,-6614.431155801119,5717.727025209618,11458.322663160092,-1451.2047236492606,5648.358072399141,11552.150674996023,-1465.3203042894195
