"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
1.9787999999997985,7927.767438058399,8005.307540569707,-3436.459154294079,-3291.8866472973723,-11192.982508658846,-11565.593406821139
1.9788999999997985,7948.587991440839,8027.616670815075,-3449.187459373347,-3300.3190237769604,-11202.252686584314,-11570.188789902671
1.9789999999997985,7969.317707580526,8049.709769545564,-3462.0038398027878,-3308.9447420337183,-11212.021142728232,-11574.508526384194
1.9790999999997985,7989.91666138742,8071.5553566603,-3474.891306784085,-3317.7587381604517,-11222.273371161697,-11578.546609870442
1.9791999999997985,8010.355687335657,8093.106341009884,-3487.8341723128956,-3326.7550865858043,-11232.989344352813,-11582.297251899581
1.9792999999997984,8030.607055053224,8114.339862328474,-3500.8204507981027,-3335.926895547454,-11244.153001131594,-11585.760902709791
1.9793999999997984,8050.7081067820445,8135.289503126142,-3513.8585001543875,-3345.2842274760083,-11255.778365858774,-11588.946832243073
1.9794999999997984,8070.6950795620205,8155.983049032327,-3526.95495509031,-3354.8413402780357,-11267.874444666713,-11591.866422751742
1.9795999999997984,8090.59844481752,8176.441498202939,-3540.1148586674776,-3364.613302755612,-11280.441682398707,-11594.53380107248
1.9796999999997984,8110.341896526067,8196.572937694244,-3553.289358031102,-3374.5694083902436,-11293.395022661467,-11596.952279725889
1.9797999999997984,8130.009401162572,8216.461139641744,-3566.503694574565,-3384.729852643039,-11306.778224877602,-11599.14710799868
1.9798999999997984,8149.586005483458,8236.092066342022,-3579.7533306133396,-3395.0930188873126,-11320.58173171092,-11601.133605407631
1.9799999999997984,8169.062133423925,8255.4458816354,-3593.0291827189576,-3405.6585699287075,-11334.791465001532,-11602.917228199467
1.9800999999997984,8188.38058686172,8274.478855826259,-3606.3003788843453,-3416.4061321416816,-11349.35136936868,-11604.498693093847
1.9801999999997983,8207.57552415426,8293.22669319183,-3619.5790344783572,-3427.352018929991,-11364.2737141247,-11605.88288489565
1.9802999999997983,8226.676342504881,8311.73406939013,-3632.8889592498745,-3438.5226587267857,-11379.586761226687,-11607.082738425715
1.9803999999997983,8245.668874261626,8329.982927916682,-3646.2278435346584,-3449.920966813447,-11395.283514840246,-11608.1095055992
1.9804999999997983,8264.529183157316,8347.911151141176,-3659.570600730297,-3461.5292589609253,-11411.316957837713,-11608.971786449589
1.9805999999997983,8283.231454610172,8365.5026122666,-3672.8983755249587,-3473.3339716940027,-11427.645043912236,-11609.679410296272
1.9806999999997983,8301.784667965865,8382.786614024571,-3686.2100452034715,-3485.3391890308476,-11444.24593564572,-11610.243276954512
1.9807999999997983,8320.254694663028,8399.813972763353,-3699.5259386151074,-3497.5683360590674,-11461.14035464119,-11610.674693765764
1.9808999999997983,8338.667548619147,8416.590060142207,-3712.858083387614,-3510.038145165972,-11478.328713322679,-11610.979524559638
1.9809999999997983,8357.007675112925,8433.090650550834,-3726.1987025874582,-3522.7475008046094,-11495.784434062738,-11611.158461544894
1.9810999999997982,8375.197409270128,8449.265523704997,-3739.5003635199305,-3535.6550224977536,-11513.421701207613,-11611.211309032864
1.9811999999997982,8393.255176475914,8465.159241561247,-3752.7670736699224,-3548.768588405781,-11531.249056586357,-11611.135012439678
1.9812999999997982,8411.191131368314,8480.798145907527,-3766.0091082811027,-3562.1027421130157,-11549.273907404777,-11610.942411205115
1.9813999999997982,8429.027142635981,8496.177745463532,-3779.2410281399552,-3575.6762083350122,-11567.510956587874,-11610.65100147816
1.9814999999997982,8446.756833912861,8511.277388715811,-3792.4606858594093,-3589.4884672227163,-11585.935971715491,-11610.280918133509
1.9815999999997982,8464.353264183437,8526.0811544169,-3805.6513667342756,-3603.5243775494896,-11604.49581363415,-11609.849278621808
1.9816999999997982,8481.797895493468,8540.596281739661,-3818.8061010355445,-3617.7751692492275,-11623.15688975805,-11609.36770858214
1.9817999999997982,8499.093108257914,8554.848995276325,-3831.9383842594,-3632.2561610556,-11641.923823712807,-11608.842840848132
